moteid year month day hour minute second time_seconds ambient_temp surface_temp rel_humidity rain_meter
19 2007 10 18 13 3 42 1192705422 -1.1 2.1630000000000003 8.693999999999999 1.4
19 2007 10 18 13 5 42 1192705542 -1.09 2.1630000000000003 8.731 1.4
19 2007 10 18 13 7 42 1192705662 -1.12 3.1 8.693999999999999 1.4
19 2007 10 18 13 9 42 1192705782 -1.12 2.6630000000000003 8.767000000000001 1.4
19 2007 10 18 13 11 42 1192705902 -1.14 2.725 8.693 1.4
19 2007 10 18 13 13 42 1192706022 -1.21 2.35 8.69 1.4
19 2007 10 18 13 15 42 1192706142 -1.04 3.1630000000000003 8.77 1.4
19 2007 10 18 13 17 42 1192706262 -1.07 3.1630000000000003 8.767999999999999 1.4
19 2007 10 18 13 19 42 1192706382 -1.02 3.35 8.77 1.4
19 2007 10 18 13 21 41 1192706501 -1.08 3.5380000000000003 8.767999999999999 1.4
19 2007 10 18 13 23 41 1192706621 -1.06 3.0380000000000003 8.805 1.4
19 2007 10 18 13 25 41 1192706741 -1.18 2.6630000000000003 8.764 1.4
19 2007 10 18 13 27 40 1192706860 -1.14 2.7880000000000003 8.766 1.4
19 2007 10 18 13 29 40 1192706980 -1.09 2.725 8.841000000000001 1.4
19 2007 10 18 13 31 40 1192707100 -1.12 2.475 8.839 1.4
19 2007 10 18 13 33 42 1192707222 -1.05 2.2880000000000003 8.842 1.4
19 2007 10 18 13 35 42 1192707342 -1.17 1.85 8.765 1.4
19 2007 10 18 13 37 42 1192707462 -1.14 2.6 8.766 1.4
19 2007 10 18 13 39 40 1192707580 -1.2 2.1630000000000003 8.764 1.4
19 2007 10 18 13 41 40 1192707700 -1.12 2.7880000000000003 8.802999999999999 1.4
19 2007 10 18 13 43 40 1192707820 -1.08 3.225 8.841000000000001 1.4
19 2007 10 18 13 45 40 1192707940 -1.14 3.1630000000000003 8.839 1.4
19 2007 10 18 13 47 40 1192708060 -1.16 2.475 8.838 1.4
19 2007 10 18 13 49 40 1192708180 -1.15 2.4130000000000003 8.838 1.4
19 2007 10 18 13 51 40 1192708300 -1.1 2.7880000000000003 8.84 1.4
19 2007 10 18 13 53 41 1192708421 -1.14 2.6630000000000003 8.839 1.4
19 2007 10 18 13 55 41 1192708541 -1.16 3.225 8.838 1.4
19 2007 10 18 13 57 40 1192708660 -1.1 2.7880000000000003 8.84 1.4
19 2007 10 18 13 59 40 1192708780 -1.09 3.225 8.841000000000001 1.4
19 2007 10 18 14 1 40 1192708900 -1.16 2.6 8.874 1.4
19 2007 10 18 14 1 41 1192708901 -1.16 2.6 8.874 1.4
19 2007 10 18 14 3 41 1192709021 -1.12 2.7880000000000003 8.839 1.4
19 2007 10 18 14 5 41 1192709141 -1.14 2.4130000000000003 8.839 1.4
19 2007 10 18 14 7 41 1192709261 -1.13 2.4130000000000003 8.839 1.4
19 2007 10 18 14 9 41 1192709381 -1.13 2.4130000000000003 8.839 1.4
19 2007 10 18 14 11 41 1192709501 -1.2 2.725 8.836 1.4
19 2007 10 18 14 13 41 1192709621 -1.15 2.725 8.911 1.4
19 2007 10 18 14 15 41 1192709741 -1.1 2.9130000000000003 8.913 1.4
19 2007 10 18 14 17 42 1192709862 -1.18 1.913 8.91 1.4
19 2007 10 18 14 19 42 1192709982 -1.17 3.225 8.838 1.4
19 2007 10 18 14 21 42 1192710102 -1.1 2.725 8.877 1.4
19 2007 10 18 14 23 41 1192710221 -1.1 2.35 8.84 1.4
19 2007 10 18 14 25 41 1192710341 -1.12 1.725 8.912 1.4
19 2007 10 18 14 27 41 1192710461 -1.16 2.225 8.911 1.4
19 2007 10 18 14 29 41 1192710581 -1.15 2.725 8.911 1.4
19 2007 10 18 14 31 41 1192710701 -1.22 2.2880000000000003 8.908999999999999 1.4
19 2007 10 18 14 33 41 1192710821 -1.23 2.1630000000000003 8.908 1.4
19 2007 10 18 14 35 41 1192710941 -1.28 2.1 8.906 1.4
19 2007 10 18 14 37 41 1192711061 -1.12 2.6 8.912 1.4
19 2007 10 18 14 39 41 1192711181 -1.17 2.6630000000000003 8.91 1.4
19 2007 10 18 14 41 40 1192711300 -1.29 2.4130000000000003 8.833 1.4
19 2007 10 18 14 43 40 1192711420 -1.3 2.2880000000000003 8.833 1.4
19 2007 10 18 14 45 40 1192711540 -1.36 1.788 8.83 1.4
19 2007 10 18 14 47 40 1192711660 -1.34 1.538 8.831 1.4
19 2007 10 18 14 49 40 1192711780 -1.42 1.35 8.755 1.4
19 2007 10 18 14 51 40 1192711900 -1.42 1.413 8.828 1.4
19 2007 10 18 14 53 40 1192712020 -1.37 1.475 8.83 1.4
19 2007 10 18 14 55 41 1192712141 -1.4 1.85 8.829 1.4
19 2007 10 18 14 57 42 1192712262 -1.28 2.2880000000000003 8.906 1.4
19 2007 10 18 14 59 42 1192712382 -1.38 1.538 8.83 1.6
19 2007 10 18 15 1 41 1192712501 -1.44 1.975 8.827 1.6
19 2007 10 18 15 3 40 1192712620 -1.45 1.85 8.827 1.6
19 2007 10 18 15 5 42 1192712742 -1.47 1.975 8.826 1.6
19 2007 10 18 15 7 40 1192712860 -1.46 1.538 8.827 1.6
19 2007 10 18 15 9 40 1192712980 -1.38 1.413 8.83 1.6
19 2007 10 18 15 11 41 1192713101 -1.42 1.413 8.828 1.6
19 2007 10 18 15 13 41 1192713221 -1.36 1.663 8.902999999999999 1.6
19 2007 10 18 15 15 41 1192713341 -1.37 1.475 8.902999999999999 1.6
19 2007 10 18 15 17 41 1192713461 -1.39 1.038 8.902000000000001 1.6
19 2007 10 18 15 19 41 1192713581 -1.49 1.1 8.825 1.6
19 2007 10 18 15 21 41 1192713701 -1.42 1.163 8.863999999999999 1.6
19 2007 10 18 15 23 41 1192713821 -1.46 1.288 8.827 1.6
19 2007 10 18 15 25 41 1192713941 -1.48 1.475 8.826 1.6
19 2007 10 18 15 27 41 1192714061 -1.5 1.475 8.825 1.6
19 2007 10 18 15 29 41 1192714181 -1.39 1.413 8.902000000000001 1.6
19 2007 10 18 15 31 41 1192714301 -1.54 1.413 8.823 1.6
19 2007 10 18 15 33 41 1192714421 -1.56 1.475 8.823 1.6
19 2007 10 18 15 35 41 1192714541 -1.6 1.288 8.821 1.6
19 2007 10 18 15 37 41 1192714661 -1.54 1.35 8.823 1.6
19 2007 10 18 15 39 41 1192714781 -1.49 1.163 8.825 1.6
19 2007 10 18 15 41 41 1192714901 -1.45 1.663 8.9 1.6
19 2007 10 18 15 43 41 1192715021 -1.48 1.475 8.899 1.6
19 2007 10 18 15 45 41 1192715141 -1.52 1.163 8.861 1.6
19 2007 10 18 15 47 41 1192715261 -1.56 1.1 8.896 1.6
19 2007 10 18 15 49 41 1192715381 -1.51 0.787 8.897 1.6
19 2007 10 18 15 51 41 1192715501 -1.54 0.975 8.86 1.6
19 2007 10 18 15 53 41 1192715621 -1.53 2.1 8.897 1.6
19 2007 10 18 15 55 41 1192715741 -1.43 1.538 8.972999999999999 1.6
19 2007 10 18 15 57 41 1192715861 -1.41 2.725 9.047 1.6
19 2007 10 18 15 59 41 1192715981 -1.84 0.787 8.738999999999999 1.6
19 2007 10 18 16 1 41 1192716101 -1.86 0.287 8.666 1.6
19 2007 10 18 16 3 41 1192716221 -2.0 0.475 8.588 1.6
19 2007 10 18 16 5 41 1192716341 -2.04 0.41200000000000003 8.623 1.6
19 2007 10 18 16 7 41 1192716461 -2.12 -0.4 8.51 1.6
19 2007 10 18 16 9 41 1192716581 -2.14 -0.15 8.51 1.6
19 2007 10 18 16 11 41 1192716701 -2.18 -0.212 8.508 1.6
19 2007 10 18 16 13 41 1192716821 -2.08 -0.212 8.585 1.6
19 2007 10 18 16 15 41 1192716941 -2.0 -0.15 8.588 1.6
19 2007 10 18 16 17 41 1192717061 -1.86 -0.087 8.666 1.6
19 2007 10 18 16 19 42 1192717182 -1.78 -0.025 8.742 1.6
19 2007 10 18 16 21 41 1192717301 -1.82 -0.087 8.74 1.6
19 2007 10 18 16 23 41 1192717421 -1.92 -0.212 8.663 1.6
19 2007 10 18 16 25 40 1192717540 -1.96 0.037000000000000005 8.662 1.6
19 2007 10 18 16 27 40 1192717660 -1.88 -0.025 8.665 1.6
19 2007 10 18 16 29 40 1192717780 -1.94 -0.15 8.663 1.6
19 2007 10 18 16 31 40 1192717900 -1.98 -0.275 8.661 1.6
19 2007 10 18 16 33 40 1192718020 -1.99 -0.4 8.588 1.6
19 2007 10 18 16 35 40 1192718140 -2.06 -0.4 8.585 1.6
19 2007 10 18 16 37 40 1192718260 -2.03 -0.212 8.586 1.6
19 2007 10 18 16 39 40 1192718380 -2.02 -0.212 8.587 1.6
19 2007 10 18 16 41 40 1192718500 -2.06 -0.33799999999999997 8.549 1.6
19 2007 10 18 16 43 40 1192718620 -2.02 -0.025 8.587 1.6
19 2007 10 18 16 45 40 1192718740 -2.1 -0.46299999999999997 8.511000000000001 1.6
19 2007 10 18 16 47 40 1192718860 -2.1 -0.525 8.511000000000001 1.6
19 2007 10 18 16 49 40 1192718980 -2.14 -0.775 8.51 1.6
19 2007 10 18 16 51 40 1192719100 -2.2 -0.4 8.507 1.6
19 2007 10 18 16 53 40 1192719220 -2.18 -0.525 8.508 1.6
19 2007 10 18 16 55 40 1192719340 -2.2 -0.212 8.507 1.6
19 2007 10 18 16 57 41 1192719461 -2.17 -0.087 8.508 1.6
19 2007 10 18 16 59 41 1192719581 -2.1 -0.212 8.511000000000001 1.6
19 2007 10 18 17 1 40 1192719700 -2.15 -0.275 8.509 1.6
19 2007 10 18 17 3 40 1192719820 -2.12 -0.525 8.51 1.6
19 2007 10 18 17 5 40 1192719940 -2.1 -0.212 8.511000000000001 1.6
19 2007 10 18 17 7 40 1192720060 -2.07 0.163 8.512 1.6
19 2007 10 18 17 9 40 1192720180 -2.16 -0.65 8.509 1.6
19 2007 10 18 17 11 40 1192720300 -2.18 -0.275 8.508 1.6
19 2007 10 18 17 13 40 1192720420 -2.14 -0.4 8.51 1.6
19 2007 10 18 17 15 40 1192720540 -2.25 -0.775 8.433 1.6
19 2007 10 18 17 17 40 1192720660 -2.25 -0.525 8.433 1.6
19 2007 10 18 17 19 40 1192720780 -2.26 -0.775 8.432 1.6
19 2007 10 18 17 21 40 1192720900 -2.34 -0.775 8.392999999999999 1.6
19 2007 10 18 17 23 40 1192721020 -2.36 -1.025 8.356 1.6
19 2007 10 18 17 25 40 1192721140 -2.35 -1.025 8.356 1.6
19 2007 10 18 17 27 40 1192721260 -2.38 -0.775 8.355 1.6
19 2007 10 18 17 29 40 1192721380 -2.38 -1.025 8.355 1.6
19 2007 10 18 17 31 40 1192721500 -2.47 -1.087 8.279 1.6
19 2007 10 18 17 33 40 1192721620 -2.52 -1.087 8.277000000000001 1.6
19 2007 10 18 17 35 41 1192721741 -2.46 -0.713 8.279 1.6
19 2007 10 18 17 37 40 1192721860 -2.58 -0.713 8.202 1.6
19 2007 10 18 17 39 40 1192721980 -2.6 -0.65 8.201 1.6
19 2007 10 18 17 41 40 1192722100 -2.64 -0.963 8.2 1.6
19 2007 10 18 17 43 40 1192722220 -2.66 -1.15 8.126 1.6
19 2007 10 18 17 45 40 1192722340 -2.7 -1.15 8.125 1.6
19 2007 10 18 17 47 40 1192722460 -2.76 -1.087 8.122 1.6
19 2007 10 18 17 49 40 1192722580 -2.72 -1.4 8.124 1.6
19 2007 10 18 17 51 40 1192722700 -2.71 -0.9 8.124 1.6
19 2007 10 18 17 53 40 1192722820 -2.71 -0.713 8.124 1.6
19 2007 10 18 17 55 40 1192722940 -2.73 -0.65 8.124 1.6
19 2007 10 18 17 57 40 1192723060 -2.81 -0.65 8.048 1.6
19 2007 10 18 17 59 40 1192723180 -2.8 -0.963 8.048 1.6
19 2007 10 18 18 1 40 1192723300 -2.79 -1.15 8.085 1.6
19 2007 10 18 18 3 40 1192723420 -2.82 -0.65 8.047 1.6
19 2007 10 18 18 5 40 1192723540 -2.85 -0.65 8.046 1.6
19 2007 10 18 18 7 40 1192723660 -2.84 -0.713 8.01 1.6
19 2007 10 18 18 9 40 1192723780 -2.9 -0.838 8.045 1.6
19 2007 10 18 18 11 40 1192723900 -2.94 -0.9 7.97 1.6
19 2007 10 18 18 13 40 1192724020 -2.89 -0.963 8.045 1.6
19 2007 10 18 18 15 40 1192724140 -2.88 -0.65 8.045 1.6
19 2007 10 18 18 17 40 1192724260 -2.92 -0.713 8.044 1.6
19 2007 10 18 18 19 40 1192724380 -2.88 -0.65 8.045 1.6
19 2007 10 18 18 21 41 1192724501 -3.02 -1.025 7.9670000000000005 1.6
19 2007 10 18 18 23 41 1192724621 -2.96 -0.713 8.042 1.6
19 2007 10 18 18 25 41 1192724741 -3.06 -1.15 7.966 1.6
19 2007 10 18 18 27 41 1192724861 -3.02 -0.9 7.9670000000000005 1.6
19 2007 10 18 18 29 41 1192724981 -3.01 -0.963 8.004 1.6
19 2007 10 18 18 31 40 1192725100 -3.04 -1.087 7.9670000000000005 1.6
19 2007 10 18 18 33 40 1192725220 -3.02 -0.9 7.9670000000000005 1.6
19 2007 10 18 18 35 40 1192725340 -3.08 -1.275 7.965 1.6
19 2007 10 18 18 37 40 1192725460 -3.17 -1.275 7.962000000000001 1.6
19 2007 10 18 18 39 40 1192725580 -3.18 -1.087 7.962000000000001 1.6
19 2007 10 18 18 41 41 1192725701 -3.17 -1.087 7.962000000000001 1.6
19 2007 10 18 18 43 40 1192725820 -3.2 -1.525 7.961 1.6
19 2007 10 18 18 45 40 1192725940 -3.17 -1.15 7.962000000000001 1.6
19 2007 10 18 18 47 40 1192726060 -3.3 -1.587 7.957000000000001 1.6
19 2007 10 18 18 49 40 1192726180 -3.24 -1.587 7.959 1.6
19 2007 10 18 18 51 40 1192726300 -3.21 -1.337 7.96 1.6
19 2007 10 18 18 53 40 1192726420 -3.26 -1.65 7.959 1.6
19 2007 10 18 18 55 40 1192726540 -3.2 -1.462 7.961 1.6
19 2007 10 18 18 57 40 1192726660 -3.28 -1.65 7.957999999999999 1.6
19 2007 10 18 18 59 40 1192726780 -3.36 -1.837 7.955 1.6
19 2007 10 18 19 1 40 1192726900 -3.32 -1.4 7.956 1.6
19 2007 10 18 19 3 40 1192727020 -3.32 -1.65 7.956 1.6
19 2007 10 18 19 5 40 1192727140 -3.32 -1.65 7.956 1.6
19 2007 10 18 19 7 40 1192727260 -3.32 -1.4 7.956 1.6
19 2007 10 18 19 9 40 1192727380 -3.25 -1.275 7.959 1.6
19 2007 10 18 19 11 40 1192727500 -3.26 -1.4 7.959 1.6
19 2007 10 18 19 13 40 1192727620 -3.2 -1.212 7.961 1.6
19 2007 10 18 19 15 40 1192727740 -3.22 -1.15 7.96 1.6
19 2007 10 18 19 17 40 1192727860 -3.32 -1.462 7.956 1.6
19 2007 10 18 19 19 40 1192727980 -3.28 -1.212 7.957999999999999 1.6
19 2007 10 18 19 21 41 1192728101 -3.3 -1.087 7.957000000000001 1.6
19 2007 10 18 19 23 41 1192728221 -3.38 -1.15 7.954 1.6
19 2007 10 18 19 25 41 1192728341 -3.34 -1.275 7.956 1.6
19 2007 10 18 19 27 41 1192728461 -3.35 -1.337 7.955 1.6
19 2007 10 18 19 29 40 1192728580 -3.34 -1.462 7.956 1.6
19 2007 10 18 19 31 40 1192728700 -3.36 -1.337 7.955 1.6
19 2007 10 18 19 33 40 1192728820 -3.36 -1.337 7.955 1.6
19 2007 10 18 19 35 41 1192728941 -3.46 -1.587 7.9510000000000005 1.6
19 2007 10 18 19 37 41 1192729061 -3.38 -1.275 7.954 1.6
19 2007 10 18 19 39 41 1192729181 -3.48 -1.525 7.9510000000000005 1.6
19 2007 10 18 19 41 40 1192729300 -3.44 -1.462 7.952000000000001 1.6
19 2007 10 18 19 43 40 1192729420 -3.44 -1.275 7.952000000000001 1.6
19 2007 10 18 19 45 41 1192729541 -3.48 -1.775 7.9510000000000005 1.6
19 2007 10 18 19 47 41 1192729661 -3.49 -1.462 7.987 1.6
19 2007 10 18 19 49 41 1192729781 -3.4 -1.462 7.954 1.6
19 2007 10 18 19 51 40 1192729900 -3.52 -1.462 7.949 1.6
19 2007 10 18 19 53 40 1192730020 -3.47 -1.337 7.9510000000000005 1.6
19 2007 10 18 19 55 41 1192730141 -3.48 -1.587 7.9510000000000005 1.6
19 2007 10 18 19 57 41 1192730261 -3.46 -1.337 8.024 1.6
19 2007 10 18 19 59 41 1192730381 -3.4 -1.462 7.954 1.6
19 2007 10 18 20 1 41 1192730501 -3.46 -1.337 8.024 1.6
19 2007 10 18 20 3 41 1192730621 -3.52 -1.587 8.022 1.6
19 2007 10 18 20 5 41 1192730741 -3.48 -1.4 8.023 1.6
19 2007 10 18 20 7 41 1192730861 -3.5 -1.525 8.023 1.6
19 2007 10 18 20 9 41 1192730981 -3.52 -1.587 8.022 1.6
19 2007 10 18 20 11 40 1192731100 -3.56 -1.462 8.021 1.6
19 2007 10 18 20 13 40 1192731220 -3.54 -1.337 8.021 1.6
19 2007 10 18 20 15 41 1192731341 -3.52 -1.462 8.022 1.6
19 2007 10 18 20 17 41 1192731461 -3.54 -1.65 8.021 1.6
19 2007 10 18 20 19 41 1192731581 -3.54 -1.4 8.021 1.6
19 2007 10 18 20 21 40 1192731700 -3.6 -1.525 8.092 1.6
19 2007 10 18 20 23 41 1192731821 -3.61 -1.462 8.091000000000001 1.6
19 2007 10 18 20 25 41 1192731941 -3.56 -1.4 8.057 1.6
19 2007 10 18 20 27 41 1192732061 -3.56 -1.4 8.057 1.6
19 2007 10 18 20 29 41 1192732181 -3.6 -1.65 8.092 1.6
19 2007 10 18 20 31 40 1192732300 -3.66 -1.775 8.09 1.6
19 2007 10 18 20 33 40 1192732420 -3.57 -1.712 8.093 1.6
19 2007 10 18 20 35 40 1192732540 -3.56 -1.462 8.093 1.6
19 2007 10 18 20 37 40 1192732660 -3.58 -1.4 8.092 1.6
19 2007 10 18 20 39 40 1192732780 -3.64 -1.587 8.09 1.6
19 2007 10 18 20 41 41 1192732901 -3.58 -1.4 8.092 1.6
19 2007 10 18 20 43 41 1192733021 -3.66 -1.525 8.126 1.6
19 2007 10 18 20 45 41 1192733141 -3.68 -1.4 8.162 1.6
19 2007 10 18 20 47 41 1192733261 -3.76 -1.712 8.158999999999999 1.6
19 2007 10 18 20 49 41 1192733381 -3.71 -1.4 8.16 1.6
19 2007 10 18 20 51 40 1192733500 -3.74 -1.462 8.158999999999999 1.6
19 2007 10 18 20 53 40 1192733620 -3.82 -1.775 8.229 1.6
19 2007 10 18 20 55 40 1192733740 -3.77 -1.65 8.158 1.6
19 2007 10 18 20 57 40 1192733860 -3.76 -1.65 8.158999999999999 1.6
19 2007 10 18 20 59 40 1192733980 -3.72 -1.525 8.16 1.6
19 2007 10 18 21 1 40 1192734100 -3.78 -1.587 8.23 1.6
19 2007 10 18 21 3 41 1192734221 -3.72 -1.525 8.16 1.6
19 2007 10 18 21 5 41 1192734341 -3.78 -1.587 8.193999999999999 1.6
19 2007 10 18 21 7 41 1192734461 -3.82 -1.587 8.229 1.6
19 2007 10 18 21 9 41 1192734581 -3.8 -1.712 8.23 1.6
19 2007 10 18 21 11 40 1192734700 -3.75 -1.712 8.232000000000001 1.6
19 2007 10 18 21 13 41 1192734821 -3.81 -1.65 8.229 1.6
19 2007 10 18 21 15 41 1192734941 -3.84 -1.837 8.301 1.6
19 2007 10 18 21 17 41 1192735061 -3.89 -1.775 8.372 1.6
19 2007 10 18 21 19 41 1192735181 -3.82 -1.775 8.265 1.6
19 2007 10 18 21 21 40 1192735300 -3.86 -1.775 8.3 1.6
19 2007 10 18 21 23 40 1192735420 -3.8 -1.587 8.23 1.6
19 2007 10 18 21 25 39 1192735539 -3.87 -1.775 8.3 1.6
19 2007 10 18 21 27 39 1192735659 -3.88 -1.962 8.336 1.6
19 2007 10 18 21 29 39 1192735779 -3.9 -1.65 8.371 1.6
19 2007 10 18 21 31 39 1192735899 -3.92 -1.775 8.37 1.6
19 2007 10 18 21 33 39 1192736019 -3.92 -1.837 8.37 1.6
19 2007 10 18 21 35 40 1192736140 -3.9 -1.837 8.371 1.6
19 2007 10 18 21 37 39 1192736259 -3.97 -1.65 8.441 1.6
19 2007 10 18 21 39 39 1192736379 -4.03 -1.962 8.439 1.6
19 2007 10 18 21 41 39 1192736499 -4.01 -1.962 8.512 1.6
19 2007 10 18 21 43 40 1192736620 -3.94 -1.462 8.442 1.6
19 2007 10 18 21 45 40 1192736740 -3.97 -1.837 8.369 1.6
19 2007 10 18 21 47 40 1192736860 -3.94 -1.462 8.37 1.6
19 2007 10 18 21 49 39 1192736979 -3.96 -1.525 8.442 1.6
19 2007 10 18 21 51 39 1192737099 -3.98 -1.525 8.441 1.6
19 2007 10 18 21 53 39 1192737219 -4.02 -2.025 8.439 1.6
19 2007 10 18 21 55 40 1192737340 -4.12 -1.712 8.581 1.6
19 2007 10 18 21 57 40 1192737460 -4.04 -1.712 8.511000000000001 1.6
19 2007 10 18 21 59 40 1192737580 -3.98 -1.712 8.441 1.6
19 2007 10 18 22 1 40 1192737700 -3.98 -1.337 8.441 1.6
19 2007 10 18 22 3 40 1192737820 -4.01 -1.9 8.44 1.6
19 2007 10 18 22 5 40 1192737940 -4.02 -1.4 8.439 1.6
19 2007 10 18 22 7 40 1192738060 -3.96 -1.775 8.442 1.6
19 2007 10 18 22 9 39 1192738179 -3.96 -1.775 8.369 1.6
19 2007 10 18 22 11 39 1192738299 -4.04 -1.712 8.439 1.6
19 2007 10 18 22 13 39 1192738419 -3.98 -1.9 8.441 1.6
19 2007 10 18 22 15 40 1192738540 -4.0 -1.712 8.44 1.6
19 2007 10 18 22 17 40 1192738660 -4.04 -2.15 8.511000000000001 1.6
19 2007 10 18 22 19 40 1192738780 -4.09 -1.962 8.582 1.6
19 2007 10 18 22 21 40 1192738900 -3.94 -1.962 8.406 1.6
19 2007 10 18 22 23 40 1192739020 -3.98 -1.9 8.441 1.6
19 2007 10 18 22 25 40 1192739140 -3.98 -1.962 8.405 1.6
19 2007 10 18 22 27 40 1192739260 -3.96 -2.025 8.369 1.6
19 2007 10 18 22 29 40 1192739380 -4.03 -2.2119999999999997 8.439 1.6
19 2007 10 18 22 31 40 1192739500 -3.94 -1.962 8.442 1.6
19 2007 10 18 22 33 40 1192739620 -4.06 -2.2119999999999997 8.51 1.6
19 2007 10 18 22 35 39 1192739739 -3.94 -1.837 8.442 1.6
19 2007 10 18 22 37 39 1192739859 -4.0 -1.9 8.513 1.6
19 2007 10 18 22 39 39 1192739979 -4.02 -2.0869999999999997 8.476 1.6
19 2007 10 18 22 41 40 1192740100 -3.96 -2.2119999999999997 8.442 1.6
19 2007 10 18 22 43 39 1192740219 -3.98 -2.2119999999999997 8.441 1.6
19 2007 10 18 22 45 39 1192740339 -3.99 -1.837 8.44 1.6
19 2007 10 18 22 47 39 1192740459 -4.04 -2.025 8.511000000000001 1.6
19 2007 10 18 22 49 40 1192740580 -4.06 -2.275 8.583 1.6
19 2007 10 18 22 51 39 1192740699 -4.04 -2.2119999999999997 8.584 1.6
19 2007 10 18 22 53 39 1192740819 -3.96 -2.15 8.442 1.6
19 2007 10 18 22 55 39 1192740939 -4.02 -2.025 8.512 1.6
19 2007 10 18 22 57 39 1192741059 -4.08 -2.2119999999999997 8.582 1.6
19 2007 10 18 22 59 40 1192741180 -4.04 -2.2119999999999997 8.584 1.6
19 2007 10 18 23 1 40 1192741300 -4.06 -2.15 8.655 1.6
19 2007 10 18 23 3 40 1192741420 -4.08 -2.2119999999999997 8.655 1.6
19 2007 10 18 23 5 39 1192741539 -4.14 -2.15 8.725 1.6
19 2007 10 18 23 7 39 1192741659 -4.06 -2.0869999999999997 8.655 1.6
19 2007 10 18 23 9 39 1192741779 -4.1 -2.2119999999999997 8.654 1.6
19 2007 10 18 23 11 40 1192741900 -4.1 -2.2119999999999997 8.654 1.6
19 2007 10 18 23 13 39 1192742019 -4.06 -1.9 8.655 1.6
19 2007 10 18 23 15 39 1192742139 -4.12 -2.15 8.725 1.6
19 2007 10 18 23 17 39 1192742259 -4.16 -2.275 8.796 1.6
19 2007 10 18 23 19 39 1192742379 -4.22 -2.275 8.939 1.6
19 2007 10 18 23 21 40 1192742500 -4.2 -2.275 8.94 1.6
19 2007 10 18 23 23 40 1192742620 -4.24 -2.2119999999999997 8.974 1.6
19 2007 10 18 23 25 40 1192742740 -4.19 -2.2119999999999997 8.94 1.6
19 2007 10 18 23 27 40 1192742860 -4.24 -2.4619999999999997 9.01 1.6
19 2007 10 18 23 29 40 1192742980 -4.27 -2.15 9.081 1.6
19 2007 10 18 23 31 40 1192743100 -4.28 -2.0869999999999997 9.081 1.6
19 2007 10 18 23 33 40 1192743220 -4.28 -2.2119999999999997 9.152999999999999 1.6
19 2007 10 18 23 35 40 1192743340 -4.26 -2.5869999999999997 9.082 1.6
19 2007 10 18 23 37 40 1192743460 -4.3 -2.2119999999999997 9.08 1.6
19 2007 10 18 23 39 40 1192743580 -4.27 -2.2119999999999997 9.081 1.6
19 2007 10 18 23 41 40 1192743700 -4.29 -2.3369999999999997 9.152999999999999 1.6
19 2007 10 18 23 43 40 1192743820 -4.34 -2.15 9.222999999999999 1.6
19 2007 10 18 23 45 40 1192743940 -4.38 -2.2119999999999997 9.366 1.6
19 2007 10 18 23 47 40 1192744060 -4.36 -2.4 9.439 1.6
19 2007 10 18 23 49 40 1192744180 -4.34 -2.2119999999999997 9.512 1.6
19 2007 10 18 23 51 40 1192744300 -4.34 -2.3369999999999997 9.512 1.6
19 2007 10 18 23 53 40 1192744420 -4.36 -2.3369999999999997 9.583 1.6
19 2007 10 18 23 55 39 1192744539 -4.38 -2.4 9.655 1.6
19 2007 10 18 23 57 40 1192744660 -4.3 -2.3369999999999997 9.55 1.6
19 2007 10 18 23 59 40 1192744780 -4.37 -2.275 9.655 1.6
19 2007 10 19 0 1 40 1192744900 -4.36 -2.275 9.727 1.6
19 2007 10 19 0 3 40 1192745020 -4.36 -2.2119999999999997 9.8 1.6
19 2007 10 19 0 5 40 1192745140 -4.3 -2.275 9.73 1.6
19 2007 10 19 0 7 40 1192745260 -4.36 -2.2119999999999997 9.8 1.6
19 2007 10 19 0 9 40 1192745380 -4.34 -2.4 9.8 1.6
19 2007 10 19 0 11 40 1192745500 -4.4 -2.2119999999999997 10.014 1.6
19 2007 10 19 0 13 40 1192745620 -4.4 -2.4 10.086 1.6
19 2007 10 19 0 15 40 1192745740 -4.45 -2.5869999999999997 10.228 1.6
19 2007 10 19 0 17 40 1192745860 -4.5 -2.65 10.440999999999999 1.6
19 2007 10 19 0 19 40 1192745980 -4.55 -2.7119999999999997 10.654000000000002 1.6
19 2007 10 19 0 21 39 1192746099 -4.6 -2.65 10.796 1.6
19 2007 10 19 0 23 40 1192746220 -4.61 -2.775 10.867 1.6
19 2007 10 19 0 25 40 1192746340 -4.62 -2.7119999999999997 10.937999999999999 1.6
19 2007 10 19 0 27 40 1192746460 -4.62 -2.7119999999999997 11.01 1.6
19 2007 10 19 0 29 40 1192746580 -4.66 -2.5869999999999997 11.08 1.6
19 2007 10 19 0 31 40 1192746700 -4.67 -2.5869999999999997 11.222999999999999 1.6
19 2007 10 19 0 33 40 1192746820 -4.66 -2.275 11.294 1.6
19 2007 10 19 0 35 40 1192746940 -4.67 -2.275 11.294 1.6
19 2007 10 19 0 37 40 1192747060 -4.68 -2.275 11.329 1.6
19 2007 10 19 0 39 40 1192747180 -4.68 -2.65 11.365 1.6
19 2007 10 19 0 41 40 1192747300 -4.76 -2.65 11.575999999999999 1.6
19 2007 10 19 0 43 40 1192747420 -4.87 -3.275 11.785 1.6
19 2007 10 19 0 45 40 1192747540 -5.0 -3.65 12.242 1.6
19 2007 10 19 0 47 40 1192747660 -5.05 -3.7119999999999997 12.418 1.6
